traitement I-Claim HighQuality
au I-Claim HighQuality
laser I-Claim HighQuality
semblait I-Claim HighQuality
réduire I-Claim HighQuality
la I-Claim HighQuality
sévérité I-Claim HighQuality
des I-Claim HighQuality
poils I-Claim HighQuality
du I-Claim HighQuality
visage I-Claim HighQuality
et I-Claim HighQuality
le I-Claim HighQuality
temps I-Claim HighQuality
consacré I-Claim HighQuality
à I-Claim HighQuality
l' I-Claim HighQuality
épilation I-Claim HighQuality
ainsi I-Claim HighQuality
que I-Claim HighQuality
soulager I-Claim HighQuality
la I-Claim HighQuality
dépression I-Claim HighQuality
et I-Claim HighQuality
l' I-Claim HighQuality
anxiété I-Claim HighQuality
chez I-Claim HighQuality
les I-Claim HighQuality
femmes I-Claim HighQuality
atteintes I-Claim HighQuality
de I-Claim HighQuality
SOPK. I-Claim HighQuality

Ces B-Claim HighQuality
résultats I-Claim HighQuality
suggèrent I-Claim HighQuality
que I-Claim HighQuality
des I-Claim HighQuality
moyens I-Claim HighQuality
de I-Claim HighQuality
rendre I-Claim HighQuality
cette I-Claim HighQuality
méthode I-Claim HighQuality
d' I-Claim HighQuality
épilation I-Claim HighQuality
plus I-Claim HighQuality
largement I-Claim HighQuality
accessible I-Claim HighQuality
aux I-Claim HighQuality
femmes I-Claim HighQuality
atteintes I-Claim HighQuality
d' I-Claim HighQuality
hirsutisme I-Claim HighQuality
facial I-Claim HighQuality
devraient I-Claim HighQuality
être I-Claim HighQuality
envisagés. I-Claim HighQuality

Malgré B-Claim HighQuality
des I-Claim HighQuality
progrès I-Claim HighQuality
considérables I-Claim HighQuality
dans I-Claim HighQuality
le I-Claim HighQuality
traitement I-Claim HighQuality
du I-Claim HighQuality
cancer I-Claim HighQuality
de I-Claim HighQuality
l' I-Claim HighQuality
ovaire I-Claim HighQuality
avancé, I-Claim HighQuality
l' I-Claim HighQuality
optimisation I-Claim HighQuality
de I-Claim HighQuality
l' I-Claim HighQuality
efficacité I-Claim HighQuality
et I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
tolérance I-Claim HighQuality
reste I-Claim HighQuality
un I-Claim HighQuality
problème I-Claim HighQuality
important. I-Claim HighQuality

Par O -
conséquent, O -
nous O -
avons O -
réalisé O -
un O -
essai O -
randomisé O -
de O -
phase O -
III O -
comparant O -
le O -
paclitaxel O -
plus O -
le O -
cisplatine O -
(PT) O -
avec O -
le O -
paclitaxel O -
plus O -
le O -
carboplatine O -
(TC) O -
chez O -
des O -
patientes O -
atteintes O -
d' O -
un O -
cancer O -
de O -
l' O -
ovaire O -
avancé. O -

Un O -
total O -
de O -
798 O -
patients O -
atteints O -
du O -
stade O -
IIB-IV O -
de O -
la O -
Fédération O -
internationale O -
de O -
gynécologie O -
et O -
d' O -
obstétrique O -
ont O -
été O -
assignés O -
au O -
hasard O -
pour O -
recevoir O -
six O -
cycles O -
de O -
PT O -
ou O -
de O -
TC O -
à O -
des O -
intervalles O -
de O -
3 O -
semaines. O -

L' O -
objectif O -
principal O -
était O -
la O -
proportion O -
de O -
patients O -
sans O -
progression O -
à O -
2 O -
ans. O -

Les O -
critères O -
secondaires O -
comprenaient O -
la O -
toxicité, O -
la O -
réponse O -
au O -
traitement, O -
la O -
qualité O -
de O -
vie O -
et O -
la O -
durée O -
de O -
survie O -
globale O -
et O -
sans O -
progression. O -

La O -
qualité O -
de O -
vie O -
a O -
été O -
évaluée O -
à O -
l' O -
aide O -
du O -
questionnaire O -
sur O -
la O -
qualité O -
de O -
vie O -
(QLQ) O -
-C30 O -
de O -
l' O -
Organisation O -
européenne O -
pour O -
la O -
recherche O -
et O -
le O -
traitement O -
du O -
cancer, O -
version O -
2.0. O -

Les O -
courbes O -
de O -
survie O -
ont O -
été O -
calculées O -
en O -
utilisant O -
la O -
méthode O -
Kaplan-Meier, O -
et O -
les O -
rapports O -
de O -
risque O -
ont O -
été O -
estimés O -
en O -
utilisant O -
le O -
modèle O -
de O -
risque O -
proportionnel O -
de O -
Cox. O -

La O -
proportion O -
de O -
patients O -
sans O -
progression O -
à O -
2 O -
ans O -
n' O -
était O -
pas O -
statistiquement O -
significativement O -
différente O -
entre O -
les O -
deux O -
bras O -
de O -
traitement O -
(40,0% O -
pour O -
PT O -
contre O -
37,5% O -
pour O -
TC, O -
différence O -
= O -
2,5%, O -
intervalle O -
de O -
confiance O -
unilatéral O -
de O -
95% O -
[ O -
IC O -
] O -
= O -
- O -
infini O -
à O -
8,2%). O -

La B-Premise HighQuality
durée I-Premise HighQuality
médiane I-Premise HighQuality
de I-Premise HighQuality
survie I-Premise HighQuality
sans I-Premise HighQuality
progression I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
maladie I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
bras I-Premise HighQuality
TC I-Premise HighQuality
(17,2 I-Premise HighQuality
mois, I-Premise HighQuality
IC I-Premise HighQuality
à I-Premise HighQuality
95% I-Premise HighQuality
= I-Premise HighQuality
15,2 I-Premise HighQuality
à I-Premise HighQuality
19,3 I-Premise HighQuality
mois) I-Premise HighQuality
et I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
bras I-Premise HighQuality
PT I-Premise HighQuality
(19,1 I-Premise HighQuality
mois, I-Premise HighQuality
IC I-Premise HighQuality
à I-Premise HighQuality
95% I-Premise HighQuality
= I-Premise HighQuality
16,7 I-Premise HighQuality
à I-Premise HighQuality
21,5 I-Premise HighQuality
mois) I-Premise HighQuality
n' I-Premise HighQuality
était I-Premise HighQuality
pas I-Premise HighQuality
non I-Premise HighQuality
plus I-Premise HighQuality
statistiquement I-Premise HighQuality
significativement I-Premise HighQuality
différente I-Premise HighQuality
"; I-Premise HighQuality
" I-Premise HighQuality
la B-Premise HighQuality
même I-Premise HighQuality
chose I-Premise HighQuality
était I-Premise HighQuality
vraie I-Premise HighQuality
pour I-Premise HighQuality
la I-Premise HighQuality
durée I-Premise HighQuality
médiane I-Premise HighQuality
de I-Premise HighQuality
survie I-Premise HighQuality
globale I-Premise HighQuality
(43,3 I-Premise HighQuality
mois, I-Premise HighQuality
IC I-Premise HighQuality
à I-Premise HighQuality
95% I-Premise HighQuality
= I-Premise HighQuality
37,2 I-Premise HighQuality
à I-Premise HighQuality
47,8 I-Premise HighQuality
mois I-Premise HighQuality
contre I-Premise HighQuality
44,1 I-Premise HighQuality
mois, I-Premise HighQuality
IC I-Premise HighQuality
à I-Premise HighQuality
95% I-Premise HighQuality
= I-Premise HighQuality
40,2 I-Premise HighQuality
à I-Premise HighQuality
49,4 I-Premise HighQuality
mois, I-Premise HighQuality
respectivement, I-Premise HighQuality
pour I-Premise HighQuality
les I-Premise HighQuality
bras I-Premise HighQuality
TC I-Premise HighQuality
et I-Premise HighQuality
PT I-Premise HighQuality

Le B-Premise HighQuality
régime I-Premise HighQuality
CT I-Premise HighQuality
était I-Premise HighQuality
associé I-Premise HighQuality
à I-Premise HighQuality
une I-Premise HighQuality
fréquence I-Premise HighQuality
plus I-Premise HighQuality
élevée I-Premise HighQuality
de I-Premise HighQuality
toxicité I-Premise HighQuality
hématologique, I-Premise HighQuality
mais B-Premise HighQuality
une I-Premise HighQuality
fréquence I-Premise HighQuality
plus I-Premise HighQuality
faible I-Premise HighQuality
de I-Premise HighQuality
toxicité I-Premise HighQuality
gastro-intestinale I-Premise HighQuality
et I-Premise HighQuality
neurologique, I-Premise HighQuality
que I-Premise HighQuality
le I-Premise HighQuality
régime I-Premise HighQuality
PT. I-Premise HighQuality

Les B-Premise HighQuality
scores I-Premise HighQuality
moyens I-Premise HighQuality
globaux I-Premise HighQuality
de I-Premise HighQuality
qualité I-Premise HighQuality
de I-Premise HighQuality
vie I-Premise HighQuality
à I-Premise HighQuality
la I-Premise HighQuality
fin I-Premise HighQuality
du I-Premise HighQuality
traitement I-Premise HighQuality
étaient I-Premise HighQuality
statistiquement I-Premise HighQuality
significativement I-Premise HighQuality
meilleurs I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
groupe I-Premise HighQuality
TC I-Premise HighQuality
que I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
groupe I-Premise HighQuality
PT I-Premise HighQuality
(respectivement I-Premise HighQuality
65,25 I-Premise HighQuality
contre I-Premise HighQuality
51,97; I-Premise HighQuality
différence I-Premise HighQuality
= I-Premise HighQuality
-13,28, I-Premise HighQuality
95% I-Premise HighQuality
IC I-Premise HighQuality
= I-Premise HighQuality
-18,88 I-Premise HighQuality
à I-Premise HighQuality
-7,68). I-Premise HighQuality

Le B-Claim HighQuality
traitement I-Claim HighQuality
par I-Claim HighQuality
CT I-Claim HighQuality
a I-Claim HighQuality
obtenu I-Claim HighQuality
une I-Claim HighQuality
efficacité I-Claim HighQuality
comparable I-Claim HighQuality
au I-Claim HighQuality
traitement I-Claim HighQuality
par I-Claim HighQuality
PT, I-Claim HighQuality
mais I-Claim HighQuality
a I-Claim HighQuality
été I-Claim HighQuality
associé I-Claim HighQuality
à I-Claim HighQuality
une I-Claim HighQuality
meilleure I-Claim HighQuality
tolérance I-Claim HighQuality
et I-Claim HighQuality
qualité I-Claim HighQuality
de I-Claim HighQuality
vie, I-Claim HighQuality
et I-Claim HighQuality
devrait I-Claim HighQuality
donc I-Claim HighQuality
être I-Claim HighQuality
considéré I-Claim HighQuality
comme I-Claim HighQuality
une I-Claim HighQuality
alternative I-Claim HighQuality
importante I-Claim HighQuality
à I-Claim HighQuality
la I-Claim HighQuality
chimiothérapie I-Claim HighQuality
de I-Claim HighQuality
première I-Claim HighQuality
ligne I-Claim HighQuality
standard I-Claim HighQuality
chez I-Claim HighQuality
les I-Claim HighQuality
patients I-Claim HighQuality
atteints I-Claim HighQuality
d' I-Claim HighQuality
un I-Claim HighQuality
cancer I-Claim HighQuality
de I-Claim HighQuality
l' I-Claim HighQuality
ovaire I-Claim HighQuality
avancé. I-Claim HighQuality

L' O -
objectif O -
de O -
cette O -
étude O -
était O -
de O -
comparer O -
les O -
performances O -
fonctionnelles O -
et O -
la O -
qualité O -
de O -
vie O -
sur O -
2 O -
ans O -
chez O -
les O -
patients O -
atteints O -
d' O -
un O -
carcinome O -
épidermoïde O -
opérable O -
de O -
l' O -
œsophage, O -
qui O -
ont O -
subi O -
une O -
intervention O -
chirurgicale O -
ou O -
une O -
chimioradiothérapie O -
définitive O -
(CRT). O -

Les O -
résultats O -
fonctionnels O -
et O -
la O -
qualité O -
de O -
vie O -
des O -
patients O -
recevant O -
une O -
esophagectomie O -
ou O -
une O -
TCR O -
définitive O -
sont O -
incertains. O -

Les O -
données O -
ont O -
été O -
extraites O -
de O -
la O -
base O -
de O -
données O -
d' O -
un O -
essai O -
contrôlé O -
randomisé O -
prospectif O -
qui O -
comprenait O -
des O -
patients O -
atteints O -
de O -
cancers O -
de O -
l' O -
œsophage O -
thoracique O -
moyen O -
ou O -
inférieur O -
résécables. O -

Les O -
patients O -
ont O -
été O -
randomisés O -
pour O -
une O -
esophagectomie O -
standard O -
ou O -
une O -
TCR O -
définitive. O -

Les O -
évaluations O -
de O -
la O -
qualité O -
de O -
vie O -
ont O -
été O -
réalisées O -
à O -
l' O -
aide O -
des O -
modules O -
EORTC O -
QLQ-C30 O -
et O -
QLQ-OES24. O -

D' O -
autres O -
évaluations O -
fonctionnelles O -
incluaient O -
les O -
fonctions O -
pulmonaires O -
et O -
alimentaires. O -

De O -
juillet O -
2000 O -
à O -
décembre O -
2004, O -
un O -
total O -
de O -
81 O -
patients O -
ont O -
été O -
inscrits O -
à O -
l' O -
étude. O -

Aucun B-Premise HighQuality
changement I-Premise HighQuality
longitudinal I-Premise HighQuality
significatif I-Premise HighQuality
n' I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
détecté I-Premise HighQuality
dans I-Premise HighQuality
l' I-Premise HighQuality
état I-Premise HighQuality
de I-Premise HighQuality
santé I-Premise HighQuality
global I-Premise HighQuality
dans I-Premise HighQuality
les I-Premise HighQuality
deux I-Premise HighQuality
groupes I-Premise HighQuality
lors I-Premise HighQuality
du I-Premise HighQuality
suivi I-Premise HighQuality
disponible. I-Premise HighQuality

La B-Premise HighQuality
chirurgie I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
associée I-Premise HighQuality
à I-Premise HighQuality
une I-Premise HighQuality
aggravation I-Premise HighQuality
du I-Premise HighQuality
fonctionnement I-Premise HighQuality
physique I-Premise HighQuality
et I-Premise HighQuality
des I-Premise HighQuality
symptômes I-Premise HighQuality
de I-Premise HighQuality
fatigue I-Premise HighQuality
jusqu' I-Premise HighQuality
à I-Premise HighQuality
6 I-Premise HighQuality
mois I-Premise HighQuality
après I-Premise HighQuality
le I-Premise HighQuality
traitement I-Premise HighQuality
(P I-Premise HighQuality
< I-Premise HighQuality
0,001 I-Premise HighQuality
et I-Premise HighQuality
P I-Premise HighQuality
= I-Premise HighQuality
0,021, I-Premise HighQuality
respectivement) I-Premise HighQuality
et I-Premise HighQuality
ces I-Premise HighQuality
échelles I-Premise HighQuality
se I-Premise HighQuality
sont I-Premise HighQuality
améliorées I-Premise HighQuality
à I-Premise HighQuality
2 I-Premise HighQuality
ans. I-Premise HighQuality

En B-Premise HighQuality
termes I-Premise HighQuality
de I-Premise HighQuality
fonction I-Premise HighQuality
pulmonaire, I-Premise HighQuality
les I-Premise HighQuality
symptômes I-Premise HighQuality
dyspnoïques I-Premise HighQuality
et I-Premise HighQuality
la I-Premise HighQuality
toux I-Premise HighQuality
ont I-Premise HighQuality
été I-Premise HighQuality
significativement I-Premise HighQuality
aggravés I-Premise HighQuality
3 I-Premise HighQuality
mois I-Premise HighQuality
après I-Premise HighQuality
la I-Premise HighQuality
chirurgie I-Premise HighQuality
(P I-Premise HighQuality
= I-Premise HighQuality
0,024 I-Premise HighQuality
et I-Premise HighQuality
P I-Premise HighQuality
= I-Premise HighQuality
0,036, I-Premise HighQuality
respectivement) I-Premise HighQuality
alors I-Premise HighQuality
que I-Premise HighQuality
les I-Premise HighQuality
symptômes I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
groupe I-Premise HighQuality
CRT I-Premise HighQuality
se I-Premise HighQuality
sont I-Premise HighQuality
progressivement I-Premise HighQuality
détériorés I-Premise HighQuality
au I-Premise HighQuality
fil I-Premise HighQuality
du I-Premise HighQuality
temps. I-Premise HighQuality

En B-Premise HighQuality
ce I-Premise HighQuality
qui I-Premise HighQuality
concerne I-Premise HighQuality
la I-Premise HighQuality
fonction I-Premise HighQuality
alimentaire, I-Premise HighQuality
les I-Premise HighQuality
deux I-Premise HighQuality
groupes I-Premise HighQuality
ont I-Premise HighQuality
eu I-Premise HighQuality
des I-Premise HighQuality
améliorations I-Premise HighQuality
dans I-Premise HighQuality
la I-Premise HighQuality
dysphagie I-Premise HighQuality
mais I-Premise HighQuality
il I-Premise HighQuality
y I-Premise HighQuality
avait I-Premise HighQuality
un I-Premise HighQuality
besoin I-Premise HighQuality
fréquent I-Premise HighQuality
d' I-Premise HighQuality
intervention I-Premise HighQuality
endoscopique. I-Premise HighQuality

Ni B-Premise HighQuality
la I-Premise HighQuality
chirurgie I-Premise HighQuality
ni I-Premise HighQuality
la I-Premise HighQuality
TCR I-Premise HighQuality
définitive I-Premise HighQuality
n' I-Premise HighQuality
ont I-Premise HighQuality
affecté I-Premise HighQuality
de I-Premise HighQuality
manière I-Premise HighQuality
significative I-Premise HighQuality
l' I-Premise HighQuality
état I-Premise HighQuality
de I-Premise HighQuality
santé I-Premise HighQuality
global I-Premise HighQuality
des I-Premise HighQuality
patients. I-Premise HighQuality

La B-Claim HighQuality
chirurgie I-Claim HighQuality
était I-Claim HighQuality
associée I-Claim HighQuality
à I-Claim HighQuality
un I-Claim HighQuality
impact I-Claim HighQuality
négatif I-Claim HighQuality
à I-Claim HighQuality
court I-Claim HighQuality
terme I-Claim HighQuality
sur I-Claim HighQuality
certains I-Claim HighQuality
aspects I-Claim HighQuality
de I-Claim HighQuality
l' I-Claim HighQuality
évaluation I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
qualité I-Claim HighQuality
de I-Claim HighQuality
vie I-Claim HighQuality
liée I-Claim HighQuality
à I-Claim HighQuality
la I-Claim HighQuality
santé, I-Claim HighQuality
mais B-Claim HighQuality
ces I-Claim HighQuality
changements I-Claim HighQuality
sont I-Claim HighQuality
devenus I-Claim HighQuality
insignifiants I-Claim HighQuality
2 I-Claim HighQuality
ans I-Claim HighQuality
après I-Claim HighQuality
le I-Claim HighQuality
traitement. I-Claim HighQuality

Cependant, O -
la B-Claim HighQuality
TRC I-Claim HighQuality
a I-Claim HighQuality
été I-Claim HighQuality
associée I-Claim HighQuality
à I-Claim HighQuality
une I-Claim HighQuality
détérioration I-Claim HighQuality
progressive I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
fonction I-Claim HighQuality
pulmonaire I-Claim HighQuality
à I-Claim HighQuality
long I-Claim HighQuality
terme. I-Claim HighQuality

Observer O -
l' O -
effet O -
de O -
la O -
thérapie O -
MTC O -
pour O -
l' O -
élimination O -
des O -
substances O -
toxiques O -
et O -
le O -
déblocage O -
des O -
méridiens O -
sur O -
la O -
qualité O -
de O -
vie O -
après O -
la O -
radiothérapie O -
(QOF) O -
chez O -
55 O -
patients O -
atteints O -
d' O -
un O -
cancer O -
du O -
poumon. O -

Tous O -
les O -
patients O -
ont O -
été O -
répartis O -
aléatoirement O -
en O -
deux O -
groupes, O -
les O -
55 O -
patients O -
du O -
groupe O -
traité O -
ont O -
été O -
traités O -
par O -
radiothérapie O -
combinée O -
à O -
la O -
thérapie O -
MTC, O -
et O -
les O -
53 O -
patients O -
du O -
groupe O -
témoin O -
ont O -
reçu O -
la O -
radiothérapie O -
seule. O -

L' O -
efficacité O -
clinique O -
a O -
été O -
évaluée O -
par O -
des O -
indices O -
comprenant O -
les O -
scores O -
KPS, O -
le O -
questionnaire O -
QLQ-C30, O -
l' O -
échelle O -
spécifique O -
LC13 O -
pour O -
le O -
cancer O -
du O -
poumon, O -
les O -
critères O -
d' O -
évaluation O -
de O -
l' O -
efficacité O -
de O -
la O -
MTC, O -
la O -
distance O -
à O -
pied O -
de O -
6 O -
minutes O -
et O -
le O -
poids O -
corporel, O -
etc. O -

Le B-Premise HighQuality
score I-Premise HighQuality
KPS I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
groupe I-Premise HighQuality
traité I-Premise HighQuality
après I-Premise HighQuality
traitement I-Premise HighQuality
s' I-Premise HighQuality
est I-Premise HighQuality
amélioré I-Premise HighQuality
chez I-Premise HighQuality
13 I-Premise HighQuality
patients I-Premise HighQuality
(23,6%), I-Premise HighQuality
s' I-Premise HighQuality
est I-Premise HighQuality
stabilisé I-Premise HighQuality
chez I-Premise HighQuality
27 I-Premise HighQuality
patients I-Premise HighQuality
(49,6%), I-Premise HighQuality
et I-Premise HighQuality
a I-Premise HighQuality
diminué I-Premise HighQuality
chez I-Premise HighQuality
15 I-Premise HighQuality
patients I-Premise HighQuality
(27,3%), I-Premise HighQuality
tandis I-Premise HighQuality
que I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
groupe I-Premise HighQuality
témoin, I-Premise HighQuality
il I-Premise HighQuality
s' I-Premise HighQuality
est I-Premise HighQuality
amélioré I-Premise HighQuality
chez I-Premise HighQuality
7 I-Premise HighQuality
patients I-Premise HighQuality
(13,2%), I-Premise HighQuality
s' I-Premise HighQuality
est I-Premise HighQuality
stabilisé I-Premise HighQuality
chez I-Premise HighQuality
21 I-Premise HighQuality
patients I-Premise HighQuality
(39,6%), I-Premise HighQuality
et I-Premise HighQuality
a I-Premise HighQuality
diminué I-Premise HighQuality
chez I-Premise HighQuality
25 I-Premise HighQuality
patients I-Premise HighQuality
(47,2%), I-Premise HighQuality
la I-Premise HighQuality
différence I-Premise HighQuality
entre I-Premise HighQuality
les I-Premise HighQuality
deux I-Premise HighQuality
groupes I-Premise HighQuality
étant I-Premise HighQuality
significative I-Premise HighQuality
(P I-Premise HighQuality
< I-Premise HighQuality
0,05). I-Premise HighQuality

Les B-Premise HighQuality
résultats I-Premise HighQuality
de I-Premise HighQuality
l' I-Premise HighQuality
évaluation I-Premise HighQuality
avec I-Premise HighQuality
le I-Premise HighQuality
questionnaire I-Premise HighQuality
QLQ-C30 I-Premise HighQuality
et I-Premise HighQuality
l' I-Premise HighQuality
échelle I-Premise HighQuality
LC30 I-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
groupe I-Premise HighQuality
traité I-Premise HighQuality
étaient I-Premise HighQuality
également I-Premise HighQuality
supérieurs I-Premise HighQuality
à I-Premise HighQuality
ceux I-Premise HighQuality
