difference.	I-Premise

The	B-Premise
median	I-Premise
survival	I-Premise
duration	I-Premise
for	I-Premise
the	I-Premise
stage	I-Premise
IIIB	I-Premise
subgroup	I-Premise
was	I-Premise
7.9	I-Premise
months	I-Premise
for	I-Premise
etoposide	I-Premise
plus	I-Premise
cisplatin	I-Premise
patients	I-Premise
versus	I-Premise
13.1	I-Premise
months	I-Premise
for	I-Premise
all	I-Premise
paclitaxel	I-Premise
patients	I-Premise
(P	I-Premise
=.152).	I-Premise

For	B-Premise
the	I-Premise
stage	I-Premise
IV	I-Premise
subgroup,	I-Premise
the	I-Premise
median	I-Premise
survival	I-Premise
time	I-Premise
for	I-Premise
etoposide	I-Premise
plus	I-Premise
cisplatin	I-Premise
was	I-Premise
7.6	I-Premise
months	I-Premise
compared	I-Premise
with	I-Premise
8.9	I-Premise
months	I-Premise
for	I-Premise
paclitaxel	I-Premise
(P	I-Premise
=.246).	I-Premise

With	B-Premise
the	I-Premise
exceptions	I-Premise
of	I-Premise
increased	I-Premise
granulocytopenia	I-Premise
on	I-Premise
the	I-Premise
low-dose	I-Premise
paclitaxel	I-Premise
regimen	I-Premise
and	I-Premise
increased	I-Premise
myalgias,	I-Premise
neurotoxicity,	I-Premise
and,	I-Premise
possibly,	I-Premise
increased	I-Premise
treatment-related	I-Premise
cardiac	I-Premise
events	I-Premise
with	I-Premise
high-dose	I-Premise
paclitaxel,	I-Premise
toxicity	I-Premise
was	I-Premise
similar	I-Premise
across	I-Premise
all	I-Premise
three	I-Premise
arms.	I-Premise

Quality	B-Premise
of	I-Premise
life	I-Premise
(QOL)	I-Premise
declined	I-Premise
significantly	I-Premise
over	I-Premise
the	I-Premise
6	I-Premise
months.	I-Premise

However,	O
QOL	B-Claim
scores	I-Claim
were	I-Claim
not	I-Claim
significantly	I-Claim
different	I-Claim
among	I-Claim
the	I-Claim
regimens.	I-Claim

As	O
a	O
result	O
of	O
these	O
observations,	O
paclitaxel	B-Claim
(135	I-Claim
mg/m(2))	I-Claim
combined	I-Claim
with	I-Claim
cisplatin	I-Claim
has	I-Claim
replaced	I-Claim
etoposide	I-Claim
plus	I-Claim
cisplatin	I-Claim
as	I-Claim
the	I-Claim
reference	I-Claim
regimen	I-Claim
in	I-Claim
our	I-Claim
recently	I-Claim
completed	I-Claim
phase	I-Claim
III	I-Claim
trial.	I-Claim

Extracellular	O
adenosine	O
5'-triphosphate	O
(ATP)	O
is	O
involved	O
in	O
the	O
regulation	O
of	O
a	O
variety	O
of	O
biologic	O
processes,	O
including	O
neurotransmission,	O
muscle	O
contraction,	O
and	O
liver	O
glucose	O
metabolism,	O
via	O
purinergic	O
receptors.	O

In	B-Claim
nonrandomized	I-Claim
studies	I-Claim
involving	I-Claim
patients	I-Claim
with	I-Claim
different	I-Claim
tumor	I-Claim
types	I-Claim
including	I-Claim
non-small-cell	I-Claim
lung	I-Claim
cancer	I-Claim
(NSCLC),	I-Claim
ATP	I-Claim
infusion	I-Claim
appeared	I-Claim
to	I-Claim
inhibit	I-Claim
loss	I-Claim
of	I-Claim
weight	I-Claim
and	I-Claim
deterioration	I-Claim
of	I-Claim
quality	I-Claim
of	I-Claim
life	I-Claim
(QOL)	I-Claim
and	I-Claim
performance	I-Claim
status.	I-Claim

We	O
conducted	O
a	O
randomized	O
clinical	O
trial	O
to	O
evaluate	O
the	O
effects	O
of	O
ATP	O
in	O
patients	O
with	O
advanced	O
NSCLC	O
(stage	O
IIIB	O
or	O
IV).	O

Fifty-eight	O
patients	O
were	O
randomly	O
assigned	O
to	O
receive	O
either	O
10	O
intravenous	O
30-hour	O
ATP	O
infusions,	O
with	O
the	O
infusions	O
given	O
at	O
2-	O
to	O
4-week	O
intervals,	O
or	O
no	O
ATP.	O

Outcome	O
parameters	O
were	O
assessed	O
every	O
4	O
weeks	O
until	O
28	O
weeks.	O

Between-group	O
differences	O
were	O
tested	O
for	O
statistical	O
significance	O
by	O
use	O
of	O
repeated-measures	O
analysis,	O
and	O
reported	O
P	O
values	O
are	O
two-sided.	O

Twenty-eight	O
patients	O
were	O
allocated	O
to	O
receive	O
ATP	O
treatment	O
and	O
30	O
received	O
no	O
ATP.	O

Mean	B-Premise
weight	I-Premise
changes	I-Premise
per	I-Premise
4-week	I-Premise
period	I-Premise
were	I-Premise
-1.0	I-Premise
kg	I-Premise
(95%	I-Premise
confidence	I-Premise
interval	I-Premise
[CI]	I-Premise
=	I-Premise
-1.5	I-Premise
to	I-Premise
-0.5)	I-Premise
in	I-Premise
the	I-Premise
control	I-Premise
group	I-Premise
and	I-Premise
0.2	I-Premise
kg	I-Premise
(95%	I-Premise
CI	I-Premise
=	I-Premise
-0.2	I-Premise
to	I-Premise
+0.6)	I-Premise
in	I-Premise
the	I-Premise
ATP	I-Premise
group	I-Premise
(P	I-Premise
=.002).	I-Premise

Serum	B-Premise
albumin	I-Premise
concentration	I-Premise
declined	I-Premise
by	I-Premise
-1.2	I-Premise
g/L	I-Premise
(95%	I-Premise
CI=	I-Premise
-2.0	I-Premise
to	I-Premise
-0.4)	I-Premise
per	I-Premise
4	I-Premise
weeks	I-Premise
in	I-Premise
the	I-Premise
control	I-Premise
group	I-Premise
but	I-Premise
remained	I-Premise
stable	I-Premise
(0.0	I-Premise
g/L;	I-Premise
95%	I-Premise
CI	I-Premise
=	I-Premise
-0.3	I-Premise
to	I-Premise
+0.3)	I-Premise
in	I-Premise
the	I-Premise
ATP	I-Premise
group	I-Premise
(P	I-Premise
=.006).	I-Premise

Elbow	B-Premise
flexor	I-Premise
muscle	I-Premise
strength	I-Premise
declined	I-Premise
by	I-Premise
-5.5%	I-Premise
(95%	I-Premise
CI	I-Premise
=	I-Premise
-9.6%	I-Premise
to	I-Premise
-1.	I-Premise
4%)	I-Premise
per	I-Premise
4	I-Premise
weeks	I-Premise
in	I-Premise
the	I-Premise
control	I-Premise
group	I-Premise
but	I-Premise
remained	I-Premise
stable	I-Premise
(0.0%;	I-Premise
95%	I-Premise
CI=	I-Premise
-1.4%	I-Premise
to	I-Premise
+1.4%)	I-Premise
in	I-Premise
the	I-Premise
ATP	I-Premise
group	I-Premise
(P	I-Premise
=.01).	I-Premise

A	B-Premise
similar	I-Premise
pattern	I-Premise
was	I-Premise
observed	I-Premise
for	I-Premise
knee	I-Premise
extensor	I-Premise
muscles	I-Premise
(P	I-Premise
=.02).	I-Premise

The	B-Premise
effects	I-Premise
of	I-Premise
ATP	I-Premise
on	I-Premise
body	I-Premise
weight,	I-Premise
muscle	I-Premise
strength,	I-Premise
and	I-Premise
albumin	I-Premise
concentration	I-Premise
were	I-Premise
especially	I-Premise
marked	I-Premise
in	I-Premise
cachectic	I-Premise
patients	I-Premise
(P	I-Premise
=.0002,	I-Premise
P	I-Premise
=.0001,	I-Premise
and	I-Premise
P	I-Premise
=.	I-Premise
0001,	I-Premise
respectively,	I-Premise
for	I-Premise
ATP	I-Premise
versus	I-Premise
no	I-Premise
ATP).	I-Premise

QOL	B-Premise
score	I-Premise
changes	I-Premise
per	I-Premise
4-week	I-Premise
period	I-Premise
in	I-Premise
the	I-Premise
ATP	I-Premise
group	I-Premise
showed	I-Premise
overall	I-Premise
less	I-Premise
deterioration	I-Premise
than	I-Premise
in	I-Premise
the	I-Premise
control	I-Premise
group-physical	I-Premise
scores	I-Premise
(-0.2%	I-Premise
versus	I-Premise
-2.4%;	I-Premise
P	I-Premise
=.	I-Premise
0002);	I-Premise
functional	I-Premise
scores	I-Premise
(+0.4%	I-Premise
versus	I-Premise
-5.5%;	I-Premise
P	I-Premise
=.02);	I-Premise
psychologic	I-Premise
scores	I-Premise
(-0.7%	I-Premise
versus	I-Premise
-2.4%;	I-Premise
P	I-Premise
=.11);	I-Premise
overall	I-Premise
QOL	I-Premise
score	I-Premise
(+0.1%	I-Premise
versus	I-Premise
-3.5%;	I-Premise
P	I-Premise
=.0001).	I-Premise

This	O
randomized	O
trial	O
demonstrates	O
that	O
ATP	B-Claim
has	I-Claim
beneficial	I-Claim
effects	I-Claim
on	I-Claim
weight,	I-Claim
muscle	I-Claim
strength,	I-Claim
and	I-Claim
QOL	I-Claim
in	I-Claim
patients	I-Claim
with	I-Claim
advanced	I-Claim
NSCLC.	I-Claim

This	O
phase	O
III,	O
double-blind,	O
randomized,	O
multicenter	O
study	O
evaluated	O
the	O
efficacy,	O
pharmacodynamics,	O
and	O
safety	O
of	O
the	O
oral	O
aromatase	O
inactivator	O
exemestane	O
(EXE)	O
versus	O
megestrol	O
acetate	O
(MA)	O
in	O
postmenopausal	O
women	O
with	O
progressive	O
advanced	O
breast	O
cancer	O
who	O
experienced	O
failure	O
of	O
tamoxifen.	O

A	O
total	O
of	O
769	O
patients	O
were	O
randomized	O
to	O
EXE	O
25	O
mg/d	O
(n	O
=	O
366)	O
or	O
MA	O
(n	O
=	O
403)	O
40	O
mg	O
four	O
times	O
daily.	O

Tumor	O
response,	O
duration	O
of	O
tumor	O
control,	O
tumor-related	O
signs	O
and	O
symptoms	O
(TRSS),	O
quality	O
of	O
life	O
(QOL),	O
survival,	O
and	O
tolerability	O
were	O
evaluated.	O

Overall	B-Premise
objective	I-Premise
response	I-Premise
(OR)	I-Premise
rates	I-Premise
were	I-Premise
higher	I-Premise
in	I-Premise
patients	I-Premise
treated	I-Premise
with	I-Premise
EXE	I-Premise
than	I-Premise
in	I-Premise
those	I-Premise
treated	I-Premise
with	I-Premise
MA	I-Premise
(15.0%	I-Premise
v	I-Premise
12.4%);	I-Premise
a	B-Premise
similar	I-Premise
trend	I-Premise
was	I-Premise
noted	I-Premise
in	I-Premise
patients	I-Premise
with	I-Premise
visceral	I-Premise
metastases	I-Premise
(13.5%	I-Premise
v	I-Premise
10.5%).	I-Premise

Median	B-Premise
survival	I-Premise
time	I-Premise
was	I-Premise
significantly	I-Premise
longer	I-Premise
with	I-Premise
EXE	I-Premise
(median	I-Premise
not	I-Premise
reached)	I-Premise
than	I-Premise
with	I-Premise
MA	I-Premise
(123.4	I-Premise
weeks;	I-Premise
P	I-Premise
=.039),	I-Premise
as	I-Premise
were	I-Premise
the	I-Premise
median	I-Premise
duration	I-Premise
of	I-Premise
overall	I-Premise
success	I-Premise
(OR	I-Premise
or	I-Premise
stable	I-Premise
disease	I-Premise
>	I-Premise
or	I-Premise
=	I-Premise
24	I-Premise
weeks;	I-Premise
60.1	I-Premise
v	I-Premise
49.1	I-Premise
weeks;	I-Premise
P	I-Premise
=.025),	I-Premise
time	I-Premise
to	I-Premise
tumor	I-Premise
progression	I-Premise
(20.3	I-Premise
v	I-Premise
16.6	I-Premise
weeks;	I-Premise
P	I-Premise
=.037),	I-Premise
and	I-Premise
time	I-Premise
to	I-Premise
treatment	I-Premise
failure	I-Premise
(16.3	I-Premise
v	I-Premise
15.7	I-Premise
weeks;	I-Premise
P	I-Premise
=.042).	I-Premise

Compared	B-Premise
with	I-Premise
MA,	I-Premise
there	I-Premise
were	I-Premise
similar	I-Premise
or	I-Premise
greater	I-Premise
improvements	I-Premise
in	I-Premise
pain,	I-Premise
TRSS,	I-Premise
and	I-Premise
QOL	I-Premise
with	I-Premise
EXE.	I-Premise

Both	B-Claim
drugs	I-Claim
were	I-Claim
well	I-Claim
tolerated.	I-Claim

Grade	B-Premise
3	I-Premise
or	I-Premise
4	I-Premise
weight	I-Premise
changes	I-Premise
were	I-Premise
more	I-Premise
common	I-Premise
with	I-Premise
MA	I-Premise
(17.1%	I-Premise
v	I-Premise
7.6%;	I-Premise
P	I-Premise
=.001).	I-Premise

EXE	B-Claim
prolongs	I-Claim
survival	I-Claim
time,	I-Claim
time	I-Claim
to	I-Claim
tumor	I-Claim
progression,	I-Claim
and	I-Claim
time	I-Claim
to	I-Claim
treatment	I-Claim
failure	I-Claim
compared	I-Claim
with	I-Claim
MA	I-Claim
and	I-Claim
offers	I-Claim
a	I-Claim
well-tolerated	I-Claim
treatment	I-Claim
option	I-Claim
for	I-Claim
postmenopausal	I-Claim
women	I-Claim
with	I-Claim
progressive	I-Claim
advanced	I-Claim
breast	I-Claim
cancer	I-Claim
who	I-Claim
experienced	I-Claim
failure	I-Claim
of	I-Claim
tamoxifen.	I-Claim

This	O
phase	O
III	O
study	O
was	O
performed	O
to	O
determine	O
the	O
superiority	O
of	O
doxorubicin	O
(DOX)	O
and	O
vinorelbine	O
(VNB)	O
(arm	O
1)	O
versus	O
DOX	O
alone	O
(arm	O
2)	O
in	O
metastatic	O
breast	O
cancer	O
(MBC)	O
for	O
overall	O
survival	O
(OS),	O
time	O
to	O
treatment	O
failure	O
(TTF),	O
toxicity,	O
and	O
quality	O
of	O
life	O
(QOL).	O

Three	O
hundred	O
three	O
patients	O
were	O
randomized	O
to	O
DOX	O
50	O
mg/m(2)	O
intravenously	O
(IV)	O
on	O
day	O
1	O
and	O
VNB	O
25	O
mg/m(2)	O
IV	O
on	O
days	O
1	O
and	O
8	O
(arm	O
1)	O
or	O
DOX	O
70	O
mg/m(2)	O
IV	O
on	O
day	O
1	O
(arm	O
2).	O

Both	O
regimens	O
were	O
given	O
every	O
3	O
weeks	O
until	O
a	O
cumulative	O
DOX	O
dose	O
of	O
450	O
mg/m(2).	O

After	O
16	O
of	O
the	O
first	O
65	O
randomized	O
patients	O
experienced	O
febrile	O
neutropenia	O
(FN),	O
the	O
doses	O
were	O
reduced	O
to	O
DOX	O
40	O
mg/m(2)	O
on	O
day	O
1	O
and	O
VNB	O
20	O
mg/m(2)	O
on	O
days	O
1	O
and	O
8	O
versus	O
DOX	O
60	O
mg/m(2)	O
on	O
day	O
1.	O

Eligible	O
patients	O
were	O
vinca	O
alkaloid	O
and	O
anthracycline	O
naive.	O

Chemotherapy	O
was	O
first-line	O
or	O
second-line	O
for	O
MBC.	O

Three	O
patients	O
were	O
ineligible.	O

Thus,	O
300	O
patients	O
were	O
assessable	O
for	O
toxicity	O
and	O
to	O
determine	O
time	O
to	O
disease	O
progression	O
(TTP),	O
TTF,	O
and	O
OS.	O

Two	O
hundred	O
eighty-nine	O
patients	O
were	O
assessable	O
for	O
response,	O
and	O
99	O
responders	O
were	O
assessable	O
for	O
response	O
duration	O
(RD).	O

The	B-Premise
response	I-Premise
rates,	I-Premise
QOL,	I-Premise
and	I-Premise
median	I-Premise
RD,	I-Premise
TTP,	I-Premise
and	I-Premise
TTF	I-Premise
were	I-Premise
not	I-Premise
significantly	I-Premise
different	I-Premise
between	I-Premise
the	I-Premise
arms.	I-Premise

Median	B-Premise
OS	I-Premise
was	I-Premise
13.8	I-Premise
months	I-Premise
for	I-Premise
arm	I-Premise
1	I-Premise
versus	I-Premise
14.4	I-Premise
months	I-Premise
for	I-Premise
arm	I-Premise
2	I-Premise
(P	I-Premise
=.4).	I-Premise

Grade	B-Premise
3	I-Premise
or	I-Premise
4	I-Premise
granulocytopenia	I-Premise
was	I-Premise
equivalent	I-Premise
in	I-Premise
both	I-Premise
arms	I-Premise
but	I-Premise
more	I-Premise
grade	I-Premise
3/4	I-Premise
neurotoxicity,	I-Premise
mild	I-Premise
venous	I-Premise
toxicity,	I-Premise
and	I-Premise
FN	I-Premise
were	I-Premise
seen	I-Premise
on	I-Premise
arm	I-Premise
1.	I-Premise

The	B-Claim
survival	I-Claim
with	I-Claim
DOX	I-Claim
and	I-Claim
VNB	I-Claim
is	I-Claim
not	I-Claim
superior	I-Claim
to	I-Claim
DOX	I-Claim
alone	I-Claim
in	I-Claim
MBC.	I-Claim

Menopausal	B-Claim
symptoms	I-Claim
(e.g.,	I-Claim
hot	I-Claim
flashes,	I-Claim
vaginal	I-Claim
dryness,	I-Claim
and	I-Claim
stress	I-Claim
urinary	I-Claim
incontinence)	I-Claim
are	I-Claim
very	I-Claim
common	I-Claim
in	I-Claim
breast	I-Claim
cancer	I-Claim
survivors	I-Claim
and	I-Claim
