reducir I-Claim
la I-Claim
gravedad I-Claim
del I-Claim
vello I-Claim
facial I-Claim
y I-Claim
el I-Claim
tiempo I-Claim
dedicado I-Claim
a I-Claim
la I-Claim
depilación, I-Claim
así I-Claim
como I-Claim
aliviar I-Claim
la I-Claim
depresión I-Claim
y I-Claim
la I-Claim
ansiedad I-Claim
en I-Claim
las I-Claim
mujeres I-Claim
con I-Claim
SOP. I-Claim

Estos B-Claim
hallazgos I-Claim
sugieren I-Claim
que I-Claim
deberían I-Claim
considerarse I-Claim
formas I-Claim
de I-Claim
hacer I-Claim
este I-Claim
método I-Claim
de I-Claim
depilación I-Claim
más I-Claim
accesible I-Claim
a I-Claim
las I-Claim
mujeres I-Claim
con I-Claim
hirsutismo I-Claim
facial. I-Claim

A O
pesar B-Claim
de I-Claim
la I-Claim
considerable I-Claim
mejora I-Claim
en I-Claim
el I-Claim
tratamiento I-Claim
del I-Claim
cáncer I-Claim
de I-Claim
ovario I-Claim
avanzado, I-Claim
la I-Claim
optimización I-Claim
de I-Claim
la I-Claim
eficacia I-Claim
y I-Claim
la I-Claim
tolerabilidad I-Claim
sigue I-Claim
siendo I-Claim
un I-Claim
tema I-Claim
importante. I-Claim

Por O
lo O
tanto, O
realizamos O
un O
ensayo O
aleatorizado O
de O
no O
inferioridad O
de O
fase O
III O
comparando O
paclitaxel O
más O
cisplatino O
(PT) O
con O
paclitaxel O
más O
carboplatino O
(TC) O
en O
pacientes O
con O
cáncer O
de O
ovario O
avanzado. O

Un O
total O
de O
798 O
pacientes O
con O
estadio O
IIB-IV O
de O
la O
Federación O
Internacional O
de O
Ginecología O
y O
Obstetricia O
fueron O
asignados O
al O
azar O
para O
recibir O
seis O
ciclos O
de O
PT O
o O
TC O
a O
intervalos O
de O
3 O
semanas. O

El O
criterio O
de O
valoración O
primario O
fue O
la O
proporción O
de O
pacientes O
sin O
progresión O
a O
los O
2 O
años. O

Los O
parámetros O
secundarios O
incluyeron O
toxicidad, O
respuesta O
al O
tratamiento, O
calidad O
de O
vida O
y O
tiempo O
de O
supervivencia O
total O
y O
sin O
progresión. O

La O
calidad O
de O
vida O
se O
evaluó O
utilizando O
el O
cuestionario O
de O
calidad O
de O
vida O
(QLQ) O
-C30 O
de O
la O
Organización O
Europea O
para O
la O
Investigación O
y O
el O
Tratamiento O
del O
Cáncer, O
versión O
2.0. O

Las O
curvas O
de O
supervivencia O
se O
calcularon O
utilizando O
el O
método O
Kaplan-Meier, O
y O
las O
proporciones O
de O
riesgo O
se O
estimaron O
utilizando O
el O
modelo O
de O
riesgos O
proporcionales O
de O
Cox. O

La B-Premise
proporción I-Premise
de I-Premise
pacientes I-Premise
sin I-Premise
progresión I-Premise
a I-Premise
los I-Premise
2 I-Premise
años I-Premise
no I-Premise
fue I-Premise
estadísticamente I-Premise
significativamente I-Premise
diferente I-Premise
entre I-Premise
los I-Premise
dos I-Premise
brazos I-Premise
de I-Premise
tratamiento I-Premise
(40,0% I-Premise
para I-Premise
PT I-Premise
frente I-Premise
a I-Premise
37,5% I-Premise
para I-Premise
TC, I-Premise
diferencia I-Premise
= I-Premise
2,5%; I-Premise
intervalo I-Premise
de I-Premise
confianza I-Premise
unilateral I-Premise
del I-Premise
95% I-Premise
[IC] I-Premise
= I-Premise
- I-Premise
infinito I-Premise
a I-Premise
8,2%). I-Premise

La B-Premise
mediana I-Premise
de I-Premise
tiempo I-Premise
de I-Premise
supervivencia I-Premise
libre I-Premise
de I-Premise
progresión I-Premise
en I-Premise
el I-Premise
brazo I-Premise
TC I-Premise
(17,2 I-Premise
meses, I-Premise
95% I-Premise
IC I-Premise
= I-Premise
15,2 I-Premise
a I-Premise
19,3 I-Premise
meses) I-Premise
y I-Premise
en I-Premise
el I-Premise
brazo I-Premise
PT I-Premise
(19,1 I-Premise
meses, I-Premise
95% I-Premise
IC I-Premise
= I-Premise
16,7 I-Premise
a I-Premise
21,5 I-Premise
meses) I-Premise
tampoco I-Premise
fue I-Premise
estadísticamente I-Premise
significativa; I-Premise
lo B-Premise
mismo I-Premise
ocurrió I-Premise
con I-Premise
la I-Premise
mediana I-Premise
de I-Premise
tiempo I-Premise
de I-Premise
supervivencia I-Premise
global I-Premise
(43,3 I-Premise
meses, I-Premise
95% I-Premise
IC I-Premise
= I-Premise
37,2 I-Premise
a I-Premise
47,8 I-Premise
meses I-Premise
frente I-Premise
a I-Premise
44,1 I-Premise
meses, I-Premise
95% I-Premise
IC I-Premise
= I-Premise
40,2 I-Premise
a I-Premise
49,4 I-Premise
meses, I-Premise
respectivamente, I-Premise
para I-Premise
el I-Premise
brazo I-Premise
TC I-Premise
y I-Premise
el I-Premise
brazo I-Premise
PT). I-Premise

El B-Premise
régimen I-Premise
de I-Premise
CT I-Premise
se I-Premise
asoció I-Premise
con I-Premise
una I-Premise
mayor I-Premise
frecuencia I-Premise
de I-Premise
toxicidad I-Premise
hematológica, I-Premise
pero B-Premise
una I-Premise
menor I-Premise
frecuencia I-Premise
de I-Premise
toxicidad I-Premise
gastrointestinal I-Premise
y I-Premise
neurológica, I-Premise
que I-Premise
el I-Premise
régimen I-Premise
de I-Premise
PT. I-Premise

Las B-Premise
puntuaciones I-Premise
medias I-Premise
globales I-Premise
de I-Premise
calidad I-Premise
de I-Premise
vida I-Premise
al I-Premise
final I-Premise
del I-Premise
tratamiento I-Premise
fueron I-Premise
estadísticamente I-Premise
significativamente I-Premise
mejores I-Premise
en I-Premise
el I-Premise
brazo I-Premise
TC I-Premise
que I-Premise
en I-Premise
el I-Premise
brazo I-Premise
PT I-Premise
(65.25 I-Premise
frente I-Premise
a I-Premise
51.97, I-Premise
respectivamente; I-Premise
diferencia I-Premise
= I-Premise
-13.28, I-Premise
95% I-Premise
IC I-Premise
= I-Premise
-18.88 I-Premise
a I-Premise
-7.68). I-Premise

El B-Claim
régimen I-Claim
de I-Claim
TC I-Claim
logró I-Claim
una I-Claim
eficacia I-Claim
comparable I-Claim
al I-Claim
régimen I-Claim
de I-Claim
PT, I-Claim
pero I-Claim
se I-Claim
asoció I-Claim
con I-Claim
una I-Claim
mejor I-Claim
tolerabilidad I-Claim
y I-Claim
calidad I-Claim
de I-Claim
vida, I-Claim
y I-Claim
por I-Claim
lo I-Claim
tanto I-Claim
debe I-Claim
considerarse I-Claim
como I-Claim
una I-Claim
alternativa I-Claim
importante I-Claim
para I-Claim
la I-Claim
quimioterapia I-Claim
estándar I-Claim
de I-Claim
primera I-Claim
línea I-Claim
en I-Claim
pacientes I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
ovario I-Claim
avanzado. I-Claim

El O
objetivo O
de O
este O
estudio O
fue O
comparar O
el O
rendimiento O
funcional O
y O
la O
calidad O
de O
vida O
a O
2 O
años O
en O
pacientes O
con O
carcinoma O
de O
células O
escamosas O
operable O
del O
esófago, O
que O
han O
recibido O
cirugía O
o O
quimiorradiación O
definitiva O
(CRT). O

Los O
resultados O
funcionales O
y O
la O
calidad O
de O
vida O
en O
pacientes O
que O
reciben O
esofagectomía O
o O
TCR O
definitiva O
son O
inciertos. O

Los O
datos O
fueron O
extraídos O
de O
la O
base O
de O
datos O
de O
un O
ensayo O
controlado O
aleatorio O
prospectivo O
que O
incluyó O
pacientes O
con O
cáncer O
de O
esófago O
torácico O
medio O
o O
inferior O
resecable. O

Los O
pacientes O
fueron O
asignados O
al O
azar O
a O
una O
esofagectomía O
estándar O
o O
a O
una O
TCR O
definitiva. O

Las O
evaluaciones O
de O
la O
calidad O
de O
vida O
se O
realizaron O
utilizando O
los O
módulos O
EORTC O
QLQ-C30 O
y O
QLQ-OES24. O

Otras O
evaluaciones O
funcionales O
incluyeron O
funciones O
pulmonares O
y O
de O
alimentación. O

De O
julio O
de O
2000 O
a O
diciembre O
de O
2004, O
un O
total O
de O
81 O
pacientes O
fueron O
incluidos O
en O
el O
estudio. O

No B-Premise
se I-Premise
detectaron I-Premise
cambios I-Premise
longitudinales I-Premise
significativos I-Premise
en I-Premise
el I-Premise
estado I-Premise
de I-Premise
salud I-Premise
global I-Premise
en I-Premise
ambos I-Premise
grupos I-Premise
tras I-Premise
el I-Premise
seguimiento I-Premise
disponible. I-Premise

La O
cirugía B-Premise
se I-Premise
asoció I-Premise
con I-Premise
un I-Premise
empeoramiento I-Premise
del I-Premise
funcionamiento I-Premise
físico I-Premise
y I-Premise
los I-Premise
síntomas I-Premise
de I-Premise
fatiga I-Premise
hasta I-Premise
6 I-Premise
meses I-Premise
después I-Premise
del I-Premise
tratamiento I-Premise
(P I-Premise
< I-Premise
0,001 I-Premise
y I-Premise
P I-Premise
= I-Premise
0,021, I-Premise
respectivamente) I-Premise
y I-Premise
estas I-Premise
escalas I-Premise
mejoraron I-Premise
a I-Premise
los I-Premise
2 I-Premise
años. I-Premise

En B-Premise
cuanto I-Premise
a I-Premise
la I-Premise
función I-Premise
pulmonar, I-Premise
los I-Premise
síntomas I-Premise
de I-Premise
disnea I-Premise
y I-Premise
tos I-Premise
empeoraron I-Premise
significativamente I-Premise
3 I-Premise
meses I-Premise
después I-Premise
de I-Premise
la I-Premise
cirugía I-Premise
(P I-Premise
= I-Premise
0,024 I-Premise
y I-Premise
P I-Premise
= I-Premise
0,036, I-Premise
respectivamente), I-Premise
mientras I-Premise
que I-Premise
los I-Premise
síntomas I-Premise
en I-Premise
el I-Premise
grupo I-Premise
de I-Premise
TCR I-Premise
se I-Premise
deterioraron I-Premise
progresivamente I-Premise
con I-Premise
el I-Premise
tiempo. I-Premise

En B-Premise
cuanto I-Premise
a I-Premise
la I-Premise
función I-Premise
alimentaria, I-Premise
ambos I-Premise
grupos I-Premise
tuvieron I-Premise
mejoras I-Premise
en I-Premise
la I-Premise
disfagia I-Premise
pero I-Premise
hubo I-Premise
una I-Premise
necesidad I-Premise
frecuente I-Premise
de I-Premise
intervención I-Premise
endoscópica. I-Premise

Ni B-Premise
la I-Premise
cirugía I-Premise
ni I-Premise
la I-Premise
TCR I-Premise
definitiva I-Premise
deterioraron I-Premise
significativamente I-Premise
el I-Premise
estado I-Premise
de I-Premise
salud I-Premise
general I-Premise
de I-Premise
los I-Premise
pacientes. I-Premise

La O
cirugía B-Claim
se I-Claim
asoció I-Claim
con I-Claim
un I-Claim
impacto I-Claim
negativo I-Claim
a I-Claim
corto I-Claim
plazo I-Claim
en I-Claim
algunos I-Claim
aspectos I-Claim
de I-Claim
las I-Claim
evaluaciones I-Claim
de I-Claim
la I-Claim
calidad I-Claim
de I-Claim
vida I-Claim
relacionadas I-Claim
con I-Claim
la I-Claim
salud, I-Claim
pero B-Claim
estos I-Claim
cambios I-Claim
se I-Claim
volvieron I-Claim
insignificantes I-Claim
2 I-Claim
años I-Claim
después I-Claim
del I-Claim
tratamiento. I-Claim

Sin O
embargo, O
la O
TCR B-Claim
se I-Claim
asoció I-Claim
con I-Claim
deterioro I-Claim
progresivo I-Claim
de I-Claim
la I-Claim
función I-Claim
pulmonar I-Claim
a I-Claim
largo I-Claim
plazo. I-Claim

Observar O
el O
efecto O
de O
la O
terapia O
de O
MTC O
para O
eliminar O
sustancias O
tóxicas O
y O
desbloquear O
meridianos O
en O
la O
calidad O
de O
vida O
después O
de O
la O
radiación O
(QOF) O
en O
55 O
pacientes O
con O
cáncer O
de O
pulmón. O

Todos O
los O
pacientes O
fueron O
asignados O
aleatoriamente O
a O
dos O
grupos, O
los O
55 O
pacientes O
en O
el O
grupo O
tratado O
fueron O
tratados O
con O
radioterapia O
combinada O
con O
la O
terapia O
MTC, O
y O
los O
53 O
en O
el O
grupo O
de O
control O
recibieron O
radioterapia O
sola. O

La O
eficacia O
clínica O
se O
evaluó O
mediante O
índices O
que O
incluían O
las O
puntuaciones O
KPS, O
el O
cuestionario O
QLQ-C30, O
la O
escala O
específica O
LC13 O
para O
el O
cáncer O
de O
pulmón, O
los O
criterios O
de O
evaluación O
de O
la O
eficacia O
de O
la O
MTC, O
la O
distancia O
a O
pie O
de O
6 O
minutos O
y O
el O
peso O
corporal, O
etc. O

La B-Premise
puntuación I-Premise
de I-Premise
KPS I-Premise
en I-Premise
el I-Premise
grupo I-Premise
tratado I-Premise
después I-Premise
del I-Premise
tratamiento I-Premise
mejoró I-Premise
en I-Premise
13 I-Premise
pacientes I-Premise
(el I-Premise
23,6%), I-Premise
se I-Premise
estabilizó I-Premise
en I-Premise
27 I-Premise
(el I-Premise
49,6%) I-Premise
y I-Premise
disminuyó I-Premise
en I-Premise
15 I-Premise
(el I-Premise
27,3%), I-Premise
mientras I-Premise
que I-Premise
en I-Premise
el I-Premise
grupo I-Premise
control I-Premise
mejoró I-Premise
en I-Premise
7 I-Premise
(el I-Premise
13,2%), I-Premise
se I-Premise
estabilizó I-Premise
en I-Premise
21 I-Premise
(el I-Premise
39,6%) I-Premise
y I-Premise
disminuyó I-Premise
en I-Premise
25 I-Premise
(el I-Premise
47,2%), I-Premise
la I-Premise
diferencia I-Premise
entre I-Premise
los I-Premise
dos I-Premise
grupos I-Premise
fue I-Premise
significativa I-Premise
(P I-Premise
< I-Premise
0,05). I-Premise

Los B-Premise
resultados I-Premise
de I-Premise
la I-Premise
evaluación I-Premise
con I-Premise
el I-Premise
cuestionario I-Premise
QLQ-C30 I-Premise
y I-Premise
la I-Premise
escala I-Premise
LC30 I-Premise
en I-Premise
el I-Premise
grupo I-Premise
tratado I-Premise
también I-Premise
fueron I-Premise
superiores I-Premise
a I-Premise
los I-Premise
del I-Premise
grupo I-Premise
de I-Premise
control I-Premise
(P I-Premise
< I-Premise
0,05), I-Premise
respectivamente. I-Premise

Las B-Premise
puntuaciones I-Premise
de I-Premise
eficacia I-Premise
de I-Premise
la I-Premise
MTC I-Premise
(24, I-Premise
52 I-Premise
+/- I-Premise
8, I-Premise
98 I-Premise
vs I-Premise
29, I-Premise
76 I-Premise
+/- I-Premise
7, I-Premise
09, I-Premise
P I-Premise
< I-Premise
0, I-Premise
05) I-Premise
y I-Premise
la I-Premise
distancia I-Premise
a I-Premise
pie I-Premise
de I-Premise
6 I-Premise
minutos I-Premise
(233, I-Premise
4 I-Premise
+/- I-Premise
29, I-Premise
2 I-Premise
m I-Premise
vs I-Premise
205, I-Premise
8 I-Premise
+/- I-Premise
31, I-Premise
9 I-Premise
m, I-Premise
P I-Premise
< I-Premise
0, I-Premise
05) I-Premise
fueron I-Premise
mejores I-Premise
en I-Premise
el I-Premise
grupo I-Premise
tratado. I-Premise

Después B-Premise
del I-Premise
tratamiento I-Premise
en I-Premise
el I-Premise
grupo I-Premise
tratado, I-Premise
el I-Premise
peso I-Premise
corporal I-Premise
aumentó I-Premise
en I-Premise
11 I-Premise
pacientes I-Premise
(el I-Premise
20,0%), I-Premise
se I-Premise
estabilizó I-Premise
en I-Premise
28 I-Premise
(el I-Premise
50,9%) I-Premise
y I-Premise
disminuyó I-Premise
en I-Premise
16 I-Premise
(el I-Premise
29,1%), I-Premise
mientras I-Premise
que I-Premise
en I-Premise
el I-Premise
grupo I-Premise
de I-Premise
control I-Premise
aumentó I-Premise
en I-Premise
5 I-Premise
(el I-Premise
9,4%), I-Premise
se I-Premise
estabilizó I-Premise
en I-Premise
26 I-Premise
(el I-Premise
49,1%) I-Premise
y I-Premise
disminuyó I-Premise
en I-Premise
22 I-Premise
(el I-Premise
41,5%), I-Premise
la I-Premise
diferencia I-Premise
entre I-Premise
los I-Premise
dos I-Premise
grupos I-Premise
también I-Premise
fue I-Premise
significativa I-Premise
(P I-Premise
< I-Premise
0,05). I-Premise

La O
terapia B-Claim
TCM I-Claim
para I-Claim
eliminar I-Claim
sustancias I-Claim
tóxicas I-Claim
y I-Claim
desbloquear I-Claim
meridianos I-Claim
puede I-Claim
mejorar I-Claim
la I-Claim
calidad I-Claim
de I-Claim
vida I-Claim
post-radiación I-Claim
de I-Claim
pacientes I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
pulmón I-Claim
hasta I-Claim
cierto I-Claim
punto. I-Claim

El O
ensayo O
AVEREL O
[Estudio O
de O
Avastin O
(Bevacizumab) O
en O
combinación O
con O
Herceptin O
(Trastuzumab) O
/Docetaxel O
en O
pacientes O
con O
cáncer O
de O
mama O
metastásico O
HER2-positivo] O
evaluó O
la O
terapia O
de O
primera O
línea O
que O
contiene O
bevacizumab O
para O
el O
cáncer O
de O
mama O
localmente O
recurrente/ O
metastásico O
(LR/ O
MBC) O
receptor O
2 O
del O
factor O
de O
crecimiento O
epidérmico O
humano O
(HER2-positivo). O

Los O
pacientes O
con O
LR/ O
MBC O
HER2-positivo O
mensurable/ O
evaluable O
que O
no O
habían O
recibido O
trastuzumab O
o O
quimioterapia O
para O
LR/ O
MBC O
fueron O
estratificados O
por O
trastuzumab O
adyuvante O
previo, O
taxano O
adyuvante O
previo O
(neo), O
estado O
de O
los O
receptores O
hormonales O
y O
enfermedad O
mensurable O
y O
fueron O
asignados O
aleatoriamente O
para O
recibir O
docetaxel O
100 O
mg/ O
m O
(2) O
más O
trastuzumab O
8 O
mg/ O
kg O
dosis O
de O
carga O
seguida O
de O
6 O
mg/ O
kg O
con O
bevacizumab O
15 O
mg/ O
kg O
o O
sin O
bevaci O

El O
objetivo O
primario O
fue O
la O
supervivencia O
libre O
de O
progresión O
(SFP). O

Los O
puntos O
finales O
adicionales O
incluyeron O
la O
supervivencia O
global, O
la O
tasa O
de O
respuesta O
(RR), O
la O
seguridad, O
la O
calidad O
de O
vida O
y O
la O
investigación O
traslacional. O

Resultados O
Las O
características O
iniciales O
de O
los O
424 O
pacientes O
fueron O
equilibradas O
entre O
los O
brazos O
de O
tratamiento. O

La O
mayoría O
de O
los O
pacientes O
tenían O
metástasis O
viscerales, O
el O
43 O
por O
ciento O
tenía O
un O
intervalo O
libre O
de O
enfermedad O
de O
menos O
de O
12 O
meses, O
y O
el O
85 O
por O
ciento O
tenía O
enfermedad O
medible. O

La O
mediana O
de O
seguimiento O
fue O
de O
26 O
meses. O

La B-Premise
relación I-Premise
de I-Premise
riesgo I-Premise
para I-Premise
la I-Premise
SFP I-Premise
evaluada I-Premise
por I-Premise
el I-Premise
investigador I-Premise
fue I-Premise
de I-Premise
0,82 I-Premise
(IC I-Premise
del I-Premise
95%, I-Premise
0,65 I-Premise
a I-Premise
1,02; I-Premise
P I-Premise
= I-Premise
0,0775; I-Premise
mediana I-Premise
de I-Premise
la I-Premise
SFP, I-Premise
13,7 I-Premise
vs I-Premise
16,5 I-Premise
meses I-Premise
en I-Premise
los I-Premise
brazos I-Premise
sin I-Premise
bevacizumab I-Premise
y I-Premise
con I-Premise
bevacizumab, I-Premise
respectivamente; I-Premise
eventos I-Premise
de I-Premise
SFP I-Premise
en I-Premise
el I-Premise
72%). I-Premise

El B-Premise
índice I-Premise
de I-Premise
riesgo I-Premise
de I-Premise
la I-Premise
SFP I-Premise
evaluado I-Premise
por I-Premise
el I-Premise
Comité I-Premise
de I-Premise
Revisión I-Premise
Independiente I-Premise
fue I-Premise
de I-Premise
0,72 I-Premise
(IC I-Premise
del I-Premise
95%, I-Premise
de I-Premise
0,54 I-Premise
a I-Premise
0,94; I-Premise
P I-Premise
= I-Premise
0,0162; I-Premise
mediana I-Premise
de I-Premise
la I-Premise
SFP, I-Premise
de I-Premise
13,9 I-Premise
y I-Premise
16,8 I-Premise
meses, I-Premise
respectivamente; I-Premise
acontecimientos I-Premise
de I-Premise
la I-Premise
SFP I-Premise
en I-Premise
el I-Premise
53%). I-Premise

La B-Premise
RR I-Premise
fue I-Premise
del I-Premise
70 I-Premise
por I-Premise
ciento I-Premise
frente I-Premise
al I-Premise
74 I-Premise
por I-Premise
ciento, I-Premise
respectivamente I-Premise
(P I-Premise
=. I-Premise

La O
neutropenia B-Claim
febril I-Claim
y I-Claim
la I-Claim
hipertensión I-Claim
de I-Claim
grado I-Claim
≥ I-Claim
3 I-Claim
fueron I-Claim
más I-Claim
frecuentes I-Claim
con I-Claim
el I-Claim
tratamiento I-Claim
que I-Claim
contenía I-Claim
bevacizumab. I-Claim

Las O
concentraciones B-Premise
plasmáticas I-Premise
elevadas I-Premise
del I-Premise
factor I-Premise
de I-Premise
crecimiento I-Premise
endotelial I-Premise
vascular I-Premise
A I-Premise
(VEGF-A) I-Premise
al I-Premise
inicio I-Premise
se I-Premise
asociaron I-Premise
con I-Premise
un I-Premise
mayor I-Premise
beneficio I-Premise
de I-Premise
bevacizumab I-Premise
(no I-Premise
estadísticamente I-Premise
significativo). I-Premise

La O
combinación B-Claim
de I-Claim
bevacizumab I-Claim
con I-Claim
docetaxel I-Claim
y I-Claim
trastuzumab I-Claim
no I-Claim
mejoró I-Claim
significativamente I-Claim
la I-Claim
SFP I-Claim
evaluada I-Claim
por I-Claim
el I-Claim
investigador. I-Claim

El O
valor O
predictivo O
potencial O
del O
VEGF-A O
plasmático O
es O
consistente O
con O
los O
hallazgos O
en O
el O
LR/MBC O
HER2-negativo, O
lo O
que O
justifica O
una O
evaluación O
prospectiva. O

La O
vinorelbina B-Claim
prolonga I-Claim
la I-Claim
supervivencia I-Claim
y I-Claim
mejora I-Claim
la I-Claim
calidad I-Claim
de I-Claim
vida I-Claim
en I-Claim
pacientes I-Claim
ancianos I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
pulmón I-Claim
de I-Claim
células I-Claim
no I-Claim
pequeñas I-Claim
avanzado I-Claim
(CPNPC). I-Claim

Algunos B-Claim
estudios I-Claim
también I-Claim
han I-Claim
sugerido I-Claim
que I-Claim
la I-Claim
gemcitabina I-Claim
es I-Claim
bien I-Claim
tolerada I-Claim
y I-Claim
eficaz I-Claim
en I-Claim
estos I-Claim
pacientes. I-Claim

Comparamos O
la O
eficacia O
y O
la O
toxicidad O
de O
la O
combinación O
de O
vinorelbina O
y O
gemcitabina O
con O
las O
de O
cada O
fármaco O
administrado O
solo O
en O
un O
ensayo O
abierto, O
aleatorizado O
de O
fase O
III O
en O
pacientes O
ancianos O
con O
cáncer O
de O
mama O
no O
selectivo O
avanzado. O

Los O
pacientes O
de O
70 O
años O
o O
más, O
incluidos O
entre O
diciembre O
de O
1997 O
y O
noviembre O
de O
2000, O
fueron O
asignados O
aleatoriamente O
para O
recibir O
vinorelbina O
intravenosa O
(30 O
mg/ O
m2 O
de O
superficie O
corporal), O
gemcitabina O
(1200 O
mg/ O
m2 O
de O
superficie O
corporal) O
o O
vinorelbina O
(25 O
mg/ O
m2 O
de O
superficie O
corporal) O
más O
gemcitabina O
(1000 O
mg/ O
m2 O
de O
superficie O
corporal). O

Todos O
los O
tratamientos O
se O
administraron O
en O
los O
días O
1 O
y O
8 O
cada O
3 O
semanas O
durante O
un O
