treatment I-Premise
arms I-Premise
( I-Premise
40.0 I-Premise
% I-Premise
for I-Premise
PT I-Premise
versus I-Premise
37.5 I-Premise
% I-Premise
for I-Premise
TC I-Premise
, I-Premise
difference I-Premise
= I-Premise
2.5 I-Premise
% I-Premise
, I-Premise
one-sided I-Premise
95 I-Premise
% I-Premise
confidence I-Premise
interval I-Premise
[ I-Premise
CI I-Premise
] I-Premise
= I-Premise
- I-Premise
infinity I-Premise
to I-Premise
8.2 I-Premise
% I-Premise
) I-Premise
. I-Premise

Median B-Premise
progression-free I-Premise
survival I-Premise
time I-Premise
in I-Premise
the I-Premise
TC I-Premise
arm I-Premise
( I-Premise
17.2 I-Premise
months I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
15.2 I-Premise
to I-Premise
19.3 I-Premise
months I-Premise
) I-Premise
and I-Premise
the I-Premise
PT I-Premise
arm I-Premise
( I-Premise
19.1 I-Premise
months I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
16.7 I-Premise
to I-Premise
21.5 I-Premise
months I-Premise
) I-Premise
were I-Premise
also I-Premise
not I-Premise
statistically I-Premise
significantly I-Premise
different I-Premise
";" I-Premise
the B-Premise
same I-Premise
was I-Premise
TRUE I-Premise
of I-Premise
median I-Premise
overall I-Premise
survival I-Premise
time I-Premise
( I-Premise
43.3 I-Premise
months I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
37.2 I-Premise
to I-Premise
47.8 I-Premise
months I-Premise
versus I-Premise
44.1 I-Premise
months I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
40.2 I-Premise
to I-Premise
49.4 I-Premise
months I-Premise
, I-Premise
for I-Premise
the I-Premise
TC I-Premise
and I-Premise
PT I-Premise
arms I-Premise
, I-Premise
respectively I-Premise
) I-Premise
. I-Premise

The B-Premise
TC I-Premise
regimen I-Premise
was I-Premise
associated I-Premise
with I-Premise
a I-Premise
higher I-Premise
frequency I-Premise
of I-Premise
hematologic I-Premise
toxicity I-Premise
, I-Premise
but B-Premise
a I-Premise
lower I-Premise
frequency I-Premise
of I-Premise
gastrointestinal I-Premise
and I-Premise
neurologic I-Premise
toxicity I-Premise
, I-Premise
than I-Premise
the I-Premise
PT I-Premise
regimen I-Premise
. I-Premise

Mean B-Premise
global I-Premise
quality-of-life I-Premise
scores I-Premise
at I-Premise
the I-Premise
end I-Premise
of I-Premise
treatment I-Premise
were I-Premise
statistically I-Premise
significantly I-Premise
better I-Premise
in I-Premise
the I-Premise
TC I-Premise
arm I-Premise
than I-Premise
in I-Premise
the I-Premise
PT I-Premise
arm I-Premise
( I-Premise
65.25 I-Premise
versus I-Premise
51.97 I-Premise
, I-Premise
respectively I-Premise
";" I-Premise
difference I-Premise
= I-Premise
-13.28 I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
-18.88 I-Premise
to I-Premise
-7.68 I-Premise
) I-Premise
. I-Premise

The B-Claim
TC I-Claim
regimen I-Claim
achieved I-Claim
comparable I-Claim
efficacy I-Claim
to I-Claim
the I-Claim
PT I-Claim
regimen I-Claim
but I-Claim
was I-Claim
associated I-Claim
with I-Claim
better I-Claim
tolerability I-Claim
and I-Claim
quality I-Claim
of I-Claim
life I-Claim
, I-Claim
and I-Claim
should I-Claim
, I-Claim
therefore I-Claim
, I-Claim
be I-Claim
considered I-Claim
as I-Claim
an I-Claim
important I-Claim
alternative I-Claim
for I-Claim
standard I-Claim
first-line I-Claim
chemotherapy I-Claim
in I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
ovarian I-Claim
cancer I-Claim
. I-Claim

The O
aim O
of O
this O
study O
was O
to O
compare O
the O
2-year O
functional O
performance O
and O
quality O
of O
life O
in O
patients O
with O
operable O
squamous O
cell O
carcinoma O
of O
the O
esophagus O
, O
who O
have O
received O
either O
surgery O
or O
definitive O
chemoradiation O
( O
CRT O
) O
. O

The O
functional O
outcomes O
and O
quality O
of O
life O
in O
patients O
receiving O
esophagectomy O
or O
definitive O
CRT O
is O
uncertain O
. O

Data O
were O
extracted O
from O
the O
database O
of O
a O
prospective O
randomized O
controlled O
trial O
that O
included O
patients O
with O
resectable O
mid O
or O
lower O
thoracic O
esophageal O
cancers O
. O

The O
patients O
were O
randomized O
to O
either O
standard O
esophagectomy O
or O
definitive O
CRT O
. O

Quality O
of O
life O
assessments O
were O
performed O
using O
the O
EORTC O
QLQ-C30 O
and O
QLQ-OES24 O
modules O
. O

Other O
functional O
assessments O
included O
pulmonary O
and O
eating O
functions O
. O

From O
July O
2000 O
to O
December O
2004 O
, O
a O
total O
of O
81 O
patients O
were O
enrolled O
into O
the O
study O
. O

No B-Premise
significant I-Premise
longitudinal I-Premise
changes I-Premise
were I-Premise
detected I-Premise
in I-Premise
the I-Premise
global I-Premise
health I-Premise
status I-Premise
in I-Premise
both I-Premise
groups I-Premise
upon I-Premise
available I-Premise
follow-up I-Premise
. I-Premise

Surgery B-Premise
was I-Premise
associated I-Premise
with I-Premise
worsened I-Premise
physical I-Premise
functioning I-Premise
and I-Premise
fatigue I-Premise
symptoms I-Premise
up I-Premise
to I-Premise
6 I-Premise
months I-Premise
after I-Premise
treatment I-Premise
( I-Premise
P I-Premise
< I-Premise
0.001 I-Premise
and I-Premise
P I-Premise
= I-Premise
0.021 I-Premise
, I-Premise
respectively I-Premise
) I-Premise
and I-Premise
these I-Premise
scales I-Premise
improved I-Premise
at I-Premise
2 I-Premise
years I-Premise
. I-Premise

In B-Premise
terms I-Premise
of I-Premise
pulmonary I-Premise
function I-Premise
, I-Premise
dyspnoic I-Premise
and I-Premise
coughing I-Premise
symptoms I-Premise
were I-Premise
significantly I-Premise
worsened I-Premise
3 I-Premise
months I-Premise
after I-Premise
surgery I-Premise
( I-Premise
P I-Premise
= I-Premise
0.024 I-Premise
and I-Premise
P I-Premise
= I-Premise
0.036 I-Premise
, I-Premise
respectively I-Premise
) I-Premise
whereas I-Premise
symptoms I-Premise
in I-Premise
the I-Premise
CRT I-Premise
group I-Premise
progressively I-Premise
deteriorated I-Premise
over I-Premise
time I-Premise
. I-Premise

Concerning B-Premise
the I-Premise
eating I-Premise
function I-Premise
, I-Premise
both I-Premise
groups I-Premise
had I-Premise
improvements I-Premise
in I-Premise
dysphagia I-Premise
but I-Premise
there I-Premise
were I-Premise
frequent I-Premise
need I-Premise
for I-Premise
endoscopic I-Premise
intervention I-Premise
. I-Premise

Neither B-Premise
surgery I-Premise
nor I-Premise
definitive I-Premise
CRT I-Premise
significantly I-Premise
impaired I-Premise
the I-Premise
global I-Premise
health I-Premise
status I-Premise
of I-Premise
patients I-Premise
. I-Premise

Surgery B-Claim
was I-Claim
associated I-Claim
with I-Claim
a I-Claim
short-term I-Claim
negative I-Claim
impact I-Claim
in I-Claim
some I-Claim
aspects I-Claim
of I-Claim
health I-Claim
related I-Claim
quality I-Claim
of I-Claim
life I-Claim
assessments I-Claim
but B-Claim
these I-Claim
changes I-Claim
became I-Claim
insignificant I-Claim
2 I-Claim
years I-Claim
after I-Claim
treatment I-Claim
. I-Claim

However O
, O
CRT B-Claim
was I-Claim
associated I-Claim
with I-Claim
progressive I-Claim
deteriorations I-Claim
in I-Claim
pulmonary I-Claim
function I-Claim
in I-Claim
the I-Claim
longer I-Claim
term I-Claim
. I-Claim

To O
observe O
the O
effect O
of O
TCM O
therapy O
for O
removing O
toxic O
substance O
and O
unblocking O
meridians O
on O
post-radiation O
quality O
of O
life O
( O
QOF O
) O
in O
55 O
patients O
with O
lung O
cancer O
. O

All O
patients O
were O
randomly O
assigned O
to O
two O
groups O
, O
the O
55 O
patients O
in O
the O
treated O
group O
were O
treated O
with O
radiotherapy O
combined O
with O
the O
TCM O
therapy O
, O
and O
the O
53 O
in O
the O
control O
group O
were O
given O
radiotherapy O
alone O
. O

The O
clinical O
efficacy O
was O
evaluated O
by O
indexes O
including O
KPS O
scores O
, O
QLQ-C30 O
questionnaire O
, O
LC13 O
specific O
scale O
for O
lung O
cancer O
, O
evaluation O
criteria O
for O
TCM O
efficacy O
, O
the O
6-min O
walking O
distance O
, O
and O
body O
weight O
, O
etc O
. O

The B-Premise
KPS I-Premise
score I-Premise
in I-Premise
the I-Premise
treated I-Premise
group I-Premise
after I-Premise
treatment I-Premise
was I-Premise
improved I-Premise
in I-Premise
13 I-Premise
patients I-Premise
( I-Premise
23.6 I-Premise
% I-Premise
) I-Premise
, I-Premise
stabilized I-Premise
in I-Premise
27 I-Premise
( I-Premise
49.6 I-Premise
% I-Premise
) I-Premise
and I-Premise
declined I-Premise
in I-Premise
15 I-Premise
( I-Premise
27.3 I-Premise
% I-Premise
) I-Premise
, I-Premise
while I-Premise
in I-Premise
the I-Premise
control I-Premise
group I-Premise
, I-Premise
it I-Premise
was I-Premise
improved I-Premise
in I-Premise
7 I-Premise
( I-Premise
13.2 I-Premise
% I-Premise
) I-Premise
, I-Premise
stabilized I-Premise
in I-Premise
21 I-Premise
( I-Premise
39.6 I-Premise
% I-Premise
) I-Premise
and I-Premise
declined I-Premise
in I-Premise
25 I-Premise
( I-Premise
47.2 I-Premise
% I-Premise
) I-Premise
, I-Premise
the I-Premise
difference I-Premise
between I-Premise
the I-Premise
two I-Premise
groups I-Premise
was I-Premise
significant I-Premise
( I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
. I-Premise

The B-Premise
results I-Premise
from I-Premise
evaluation I-Premise
with I-Premise
QLQ-C30 I-Premise
questionnaire I-Premise
and I-Premise
LC30 I-Premise
scale I-Premise
in I-Premise
the I-Premise
treated I-Premise
group I-Premise
was I-Premise
also I-Premise
superior I-Premise
to I-Premise
those I-Premise
in I-Premise
the I-Premise
control I-Premise
group I-Premise
( I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
, I-Premise
respectively I-Premise
. I-Premise

The B-Premise
scores I-Premise
of I-Premise
TCM I-Premise
efficacy I-Premise
( I-Premise
24.52 I-Premise
+/- I-Premise
8.98 I-Premise
vs I-Premise
29.76 I-Premise
+/- I-Premise
7.09 I-Premise
, I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
and I-Premise
the I-Premise
6-min I-Premise
walking I-Premise
distance I-Premise
( I-Premise
233.4 I-Premise
+/- I-Premise
29.2 I-Premise
m I-Premise
vs I-Premise
205.8 I-Premise
+/- I-Premise
31.9 I-Premise
m I-Premise
, I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
were I-Premise
better I-Premise
in I-Premise
the I-Premise
treated I-Premise
group I-Premise
. I-Premise

After B-Premise
treatment I-Premise
in I-Premise
the I-Premise
treated I-Premise
group I-Premise
, I-Premise
the I-Premise
body I-Premise
weight I-Premise
was I-Premise
increased I-Premise
in I-Premise
11 I-Premise
patients I-Premise
( I-Premise
20.0 I-Premise
% I-Premise
) I-Premise
, I-Premise
stabilized I-Premise
in I-Premise
28 I-Premise
( I-Premise
50.9 I-Premise
% I-Premise
) I-Premise
and I-Premise
decreased I-Premise
in I-Premise
16 I-Premise
( I-Premise
29.1 I-Premise
% I-Premise
) I-Premise
, I-Premise
while I-Premise
in I-Premise
the I-Premise
control I-Premise
group I-Premise
it I-Premise
was I-Premise
increased I-Premise
in I-Premise
5 I-Premise
( I-Premise
9.4 I-Premise
% I-Premise
) I-Premise
, I-Premise
stabilized I-Premise
in I-Premise
26 I-Premise
( I-Premise
49.1 I-Premise
% I-Premise
) I-Premise
and I-Premise
decreased I-Premise
in I-Premise
22 I-Premise
( I-Premise
41.5 I-Premise
% I-Premise
) I-Premise
, I-Premise
difference I-Premise
between I-Premise
the I-Premise
two I-Premise
groups I-Premise
was I-Premise
significant I-Premise
, I-Premise
too I-Premise
( I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
. I-Premise

TCM B-Claim
therapy I-Claim
for I-Claim
removing I-Claim
toxic I-Claim
substance I-Claim
and I-Claim
unblocking I-Claim
meridians I-Claim
can I-Claim
improve I-Claim
the I-Claim
post-radiation I-Claim
QOL I-Claim
of I-Claim
patients I-Claim
with I-Claim
lung I-Claim
cancer I-Claim
to I-Claim
some I-Claim
extent I-Claim
. I-Claim

The O
AVEREL O
trial O
[ O
A O
Study O
of O
Avastin O
( O
Bevacizumab O
) O
in O
Combination O
With O
Herceptin O
( O
Trastuzumab O
) O
/Docetaxel O
in O
Patients O
With O
HER2-Positive O
Metastatic O
Breast O
Cancer O
] O
evaluated O
first-line O
bevacizumab-containing O
therapy O
for O
human O
epidermal O
growth O
factor O
receptor O
2 O
( O
HER2 O
) O
-positive O
locally O
recurrent/metastatic O
breast O
cancer O
( O
LR/MBC O
) O
. O

Patients O
with O
measurable/evaluable O
HER2-positive O
LR/MBC O
who O
had O
not O
received O
trastuzumab O
or O
chemotherapy O
for O
LR/MBC O
were O
stratified O
by O
prior O
adjuvant O
trastuzumab O
, O
prior O
( O
neo O
) O
adjuvant O
taxane O
, O
hormone O
receptor O
status O
, O
and O
measurable O
disease O
and O
were O
randomly O
assigned O
to O
receive O
docetaxel O
100 O
mg/m O
( O
2 O
) O
plus O
trastuzumab O
8 O
mg/kg O
loading O
dose O
followed O
by O
6 O
mg/kg O
either O
with O
bevacizumab O
15 O
mg/kg O
or O
without O
bevacizumab O
, O
all O
administered O
every O
3 O
weeks O
. O

The O
primary O
end O
point O
was O
progression-free O
survival O
( O
PFS O
) O
. O

Additional O
end O
points O
included O
overall O
survival O
, O
response O
rate O
( O
RR O
) O
, O
safety O
, O
quality O
of O
life O
, O
and O
translational O
research O
. O

Results O
Baseline O
characteristics O
of O
the O
424 O
patients O
were O
balanced O
between O
treatment O
arms O
. O

Most O
patients O
had O
visceral O
metastases O
, O
43 O
% O
had O
a O
disease-free O
interval O
less O
than O
12 O
months O
, O
and O
85 O
% O
had O
measurable O
disease O
. O

Median O
follow-up O
was O
26 O
months O
. O

The B-Premise
hazard I-Premise
ratio I-Premise
for I-Premise
investigator-assessed I-Premise
PFS I-Premise
was I-Premise
0.82 I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.65 I-Premise
to I-Premise
1.02 I-Premise
";" I-Premise
P I-Premise
= I-Premise
.0775 I-Premise
";" I-Premise
median I-Premise
PFS I-Premise
, I-Premise
13.7 I-Premise
v I-Premise
16.5 I-Premise
months I-Premise
in I-Premise
the I-Premise
non-bevacizumab I-Premise
and I-Premise
bevacizumab I-Premise
arms I-Premise
, I-Premise
respectively I-Premise
";" I-Premise
PFS I-Premise
events I-Premise
in I-Premise
72 I-Premise
% I-Premise
) I-Premise
. I-Premise

The B-Premise
Independent I-Premise
Review I-Premise
Committee-assessed I-Premise
PFS I-Premise
hazard I-Premise
ratio I-Premise
was I-Premise
0.72 I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.54 I-Premise
to I-Premise
0.94 I-Premise
";" I-Premise
P I-Premise
= I-Premise
.0162 I-Premise
";" I-Premise
median I-Premise
PFS I-Premise
, I-Premise
13.9 I-Premise
v I-Premise
16.8 I-Premise
months I-Premise
, I-Premise
respectively I-Premise
";" I-Premise
PFS I-Premise
events I-Premise
in I-Premise
53 I-Premise
% I-Premise
) I-Premise
. I-Premise

The B-Premise
RR I-Premise
was I-Premise
70 I-Premise
% I-Premise
versus I-Premise
74 I-Premise
% I-Premise
, I-Premise
respectively I-Premise
( I-Premise
P I-Premise
= I-Premise
.3492 I-Premise
) I-Premise
. I-Premise

Grade B-Claim
≥ I-Claim
3 I-Claim
febrile I-Claim
neutropenia I-Claim
and I-Claim
hypertension I-Claim
were I-Claim
more I-Claim
common I-Claim
with I-Claim
bevacizumab-containing I-Claim
therapy I-Claim
. I-Claim

High B-Premise
baseline I-Premise
plasma I-Premise
vascular I-Premise
endothelial I-Premise
growth I-Premise
factor I-Premise
A I-Premise
( I-Premise
VEGF-A I-Premise
) I-Premise
concentrations I-Premise
were I-Premise
associated I-Premise
with I-Premise
greater I-Premise
bevacizumab I-Premise
benefit I-Premise
( I-Premise
not I-Premise
statistically I-Premise
significant I-Premise
) I-Premise
. I-Premise

Combining B-Claim
bevacizumab I-Claim
with I-Claim
docetaxel I-Claim
and I-Claim
trastuzumab I-Claim
did I-Claim
not I-Claim
significantly I-Claim
improve I-Claim
investigator-assessed I-Claim
PFS I-Claim
. I-Claim

The O
potential O
predictive O
value O
of O
plasma O
VEGF-A O
is O
consistent O
with O
findings O
in O
HER2-negative O
LR/MBC O
, O
warranting O
prospective O
evaluation O
. O

Vinorelbine B-Claim
prolongs I-Claim
survival I-Claim
and I-Claim
improves I-Claim
quality I-Claim
of I-Claim
life I-Claim
in I-Claim
elderly I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
non-small-cell I-Claim
lung I-Claim
cancer I-Claim
( I-Claim
NSCLC I-Claim
) I-Claim
. I-Claim

Some B-Claim
studies I-Claim
have I-Claim
also I-Claim
suggested I-Claim
that I-Claim
gemcitabine I-Claim
is I-Claim
well I-Claim
tolerated I-Claim
and I-Claim
effective I-Claim
in I-Claim
such I-Claim
patients I-Claim
. I-Claim

We O
compared O
the O
effectiveness O
and O
toxicity O
of O
the O
combination O
of O
vinorelbine O
plus O
gemcitabine O
with O
those O
of O
each O
drug O
given O
alone O
in O
an O
open-label O
, O
randomized O
phase O
III O
trial O
in O
elderly O
patients O
with O
advanced O
NSCLC O
. O

Patients O
aged O
70 O
years O
and O
older O
, O
enrolled O
between O
December O
1997 O
and O
November O
2000 O
, O
were O
randomly O
assigned O
to O
receive O
intravenous O
vinorelbine O
( O
30 O
mg/m O
( O
2 O
) O
of O
body O
surface O
area O
) O
, O
gemcitabine O
( O
1200 O
mg/m O
( O
2 O
) O
) O
, O
or O
vinorelbine O
( O
25 O
mg/m O
( O
2 O
) O
) O
plus O
gemcitabine O
( O
1000 O
mg/m O
( O
2 O
) O
) O
. O

All O
treatments O
were O
delivered O
on O
days O
1 O
and O
8 O
every O
3 O
weeks O
for O
a O
maximum O
of O
six O
cycles O
. O

The O
primary O
endpoint O
was O
survival O
. O

Survival O
curves O
were O
drawn O
using O
the O
Kaplan-Meier O
method O
and O
analyzed O
by O
the O
Mantel-Haenszel O
test O
. O

Secondary O
endpoints O
were O
quality O
of O
life O
and O
toxicity O
. O

Of O
698 O
patients O
available O
for O
intention-to-treat O
analysis O
, O
233 O
were O
assigned O
to O
receive O
vinorelbine O
, O
233 O
to O
gemcitabine O
, O
and O
232 O
to O
vinorelbine O
plus O
gemcitabine O
. O

Compared B-Premise
with I-Premise
each I-Premise
single I-Premise
drug I-Premise
, I-Premise
the I-Premise
combination I-Premise
treatment I-Premise
did I-Premise
not I-Premise
improve I-Premise
survival I-Premise
. I-Premise

The B-Premise
hazard I-Premise
ratio I-Premise
of I-Premise
death I-Premise
for I-Premise
patients I-Premise
receiving I-Premise
the I-Premise
combination I-Premise
treatment I-Premise
was I-Premise
1.17 I-Premise
( I-Premise
95 I-Premise
% I-Premise
confidence I-Premise
interval I-Premise
[ I-Premise
CI I-Premise
] I-Premise
= I-Premise
0.95 I-Premise
to I-Premise
1.44 I-Premise
) I-Premise
that I-Premise
of I-Premise
patients I-Premise
receiving I-Premise
vinorelbine I-Premise
and I-Premise
1.06 I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
0.86 I-Premise
to I-Premise
1.29 I-Premise
) I-Premise
that I-Premise
of I-Premise
patients I-Premise
receiving I-Premise
gemcitabine I-Premise
. I-Premise

Although B-Premise
quality I-Premise
of I-Premise
life I-Premise
was I-Premise
similar I-Premise
across I-Premise
the I-Premise
three I-Premise
treatment I-Premise
arms I-Premise
, I-Premise
the B-Premise
combination I-Premise
treatment I-Premise
was I-Premise
more I-Premise
toxic I-Premise
than I-Premise
the I-Premise
two I-Premise
drugs I-Premise
given I-Premise
singly I-Premise
. I-Premise

The B-Claim
combination I-Claim
of I-Claim
vinorelbine I-Claim
plus I-Claim
gemcitabine I-Claim
is I-Claim
not I-Claim
more I-Claim
effective I-Claim
than I-Claim
single-agent I-Claim
vinorelbine I-Claim
or I-Claim
gemcitabine I-Claim
in I-Claim
the I-Claim
treatment I-Claim
of I-Claim
elderly I-Claim
patients I-Claim
with I-Claim
